"LaVar Burton","Houston","2020-11-12T14:29:40Z",47,0
"Theater","Houston","2020-11-12T14:29:40Z",48,44451
"Ron Klain","Houston","2020-11-12T14:29:40Z",49,96879
"Amen Corner","Houston","2020-11-12T14:29:40Z",50,0
"Best Buy","Houston","2020-11-12T15:39:43Z",1,34283
"#WeLostTheSummer","Houston","2020-11-12T15:39:43Z",2,138904
"#ThursdayThoughts","Houston","2020-11-12T15:39:43Z",3,34402
"#TheMasters","Houston","2020-11-12T15:39:43Z",4,33085
"YOUNGJAE","Houston","2020-11-12T15:39:43Z",5,34160
"Founders Day","Houston","2020-11-12T15:39:43Z",6,0
"Cold War","Houston","2020-11-12T15:39:43Z",7,39708
"Denzel","Houston","2020-11-12T15:39:43Z",8,10934
"SNKRS","Houston","2020-11-12T15:39:43Z",9,13119
"Spain","Houston","2020-11-12T15:39:43Z",10,68204
"Happy Anniversary","Houston","2020-11-12T15:39:43Z",11,33091
"FedEx","Houston","2020-11-12T15:39:43Z",12,0
"greys anatomy","Houston","2020-11-12T15:39:43Z",13,12946
"Sony","Houston","2020-11-12T15:39:43Z",14,69225
"Dominion","Houston","2020-11-12T15:39:43Z",15,625742
"#BidenTransition","Houston","2020-11-12T15:39:43Z",16,13446
"Chris Brown","Houston","2020-11-12T15:39:43Z",17,25114
"#7DaysBEforeBE","Houston","2020-11-12T15:39:43Z",18,84391
"Big Jim","Houston","2020-11-12T15:39:43Z",19,24934
"Doctors Without Borders","Houston","2020-11-12T15:39:43Z",20,11297
"Happy Founders","Houston","2020-11-12T15:39:43Z",21,0
"Chachi","Houston","2020-11-12T15:39:43Z",22,0
"Staten Island","Houston","2020-11-12T15:39:43Z",23,0
"Too Deep For The Intro","Houston","2020-11-12T15:39:43Z",24,0
"Between Two Ferns","Houston","2020-11-12T15:39:43Z",25,0
"Jiminy Glick","Houston","2020-11-12T15:39:43Z",26,0
"Happy Friday Eve","Houston","2020-11-12T15:39:43Z",27,0
"DO SOMETHING","Houston","2020-11-12T15:39:43Z",28,209879
"Leta Powell Drake","Houston","2020-11-12T15:39:43Z",29,0
"Jurassic Park","Houston","2020-11-12T15:39:43Z",30,0
"Rawlings","Houston","2020-11-12T15:39:43Z",31,67992
"Kroos","Houston","2020-11-12T15:39:43Z",32,22014
"Naples","Houston","2020-11-12T15:39:43Z",33,10764
"olivia hye","Houston","2020-11-12T15:39:43Z",34,12765
"Mason McHorse","Houston","2020-11-12T15:39:43Z",35,0
"Jim Justice","Houston","2020-11-12T15:39:43Z",36,0
"Neil Young","Houston","2020-11-12T15:39:43Z",37,0
"Sigma Gamma Rho","Houston","2020-11-12T15:39:43Z",38,0
"PlayStation 5","Houston","2020-11-12T15:39:43Z",39,62226
"Dinosaur","Houston","2020-11-12T15:39:43Z",40,10864
"Thankful Thursday","Houston","2020-11-12T15:39:43Z",41,0
"What The 5s","Houston","2020-11-12T15:39:43Z",42,0
"Molina","Houston","2020-11-12T15:39:43Z",43,13856
"Gary Player","Houston","2020-11-12T15:39:43Z",44,0
"Karl Rove","Houston","2020-11-12T15:39:43Z",45,38736
"Sinai","Houston","2020-11-12T15:39:43Z",46,0
"He's 74","Houston","2020-11-12T15:39:43Z",47,0
"White House Press Secretary","Houston","2020-11-12T15:39:43Z",48,0
"My PS5","Houston","2020-11-12T15:39:43Z",49,53371
"The PS5","Houston","2020-11-12T15:39:43Z",50,163700
"#RHOSLC","Philadelphia","2020-11-12T14:39:41Z",1,22453
"#themasters","Philadelphia","2020-11-12T14:39:41Z",2,31357
"#PlayStation5","Philadelphia","2020-11-12T14:39:41Z",3,65982
"Walmart","Philadelphia","2020-11-12T14:39:41Z",4,60077
"#TrumpIsPathetic","Philadelphia","2020-11-12T14:39:41Z",5,22334
"#ThursdayThoughts","Philadelphia","2020-11-12T14:39:41Z",6,30138
"Big Jim","Philadelphia","2020-11-12T14:39:41Z",7,18355
"Happy Founders","Philadelphia","2020-11-12T14:39:41Z",8,0
"Best Buy","Philadelphia","2020-11-12T14:39:41Z",9,31171
"Doctors Without Borders","Philadelphia","2020-11-12T14:39:41Z",10,0
"Happy Friday Eve","Philadelphia","2020-11-12T14:39:41Z",11,0
"Happy PS5","Philadelphia","2020-11-12T14:39:41Z",12,0
"Rawlings","Philadelphia","2020-11-12T14:39:41Z",13,54153
"DO SOMETHING","Philadelphia","2020-11-12T14:39:41Z",14,194558
"Between Two Ferns","Philadelphia","2020-11-12T14:39:41Z",15,0
"Jiminy Glick","Philadelphia","2020-11-12T14:39:41Z",16,0
"Cold War","Philadelphia","2020-11-12T14:39:41Z",17,36291
"Denzel","Philadelphia","2020-11-12T14:39:41Z",18,10471
"Leta Powell Drake","Philadelphia","2020-11-12T14:39:41Z",19,0
"Thankful Thursday","Philadelphia","2020-11-12T14:39:41Z",20,0
"Gary Player","Philadelphia","2020-11-12T14:39:41Z",21,0
"Karl Rove","Philadelphia","2020-11-12T14:39:41Z",22,36505
"naples","Philadelphia","2020-11-12T14:39:41Z",23,0
"Louis DeJoy","Philadelphia","2020-11-12T14:39:41Z",24,14136
"Spain","Philadelphia","2020-11-12T14:39:41Z",25,66830
"Nestor","Philadelphia","2020-11-12T14:39:41Z",26,29883
"Neil Young","Philadelphia","2020-11-12T14:39:41Z",27,0
"Jurassic Park","Philadelphia","2020-11-12T14:39:41Z",28,0
"Flash Flood Warning","Philadelphia","2020-11-12T14:39:41Z",29,0
"Mason McHorse","Philadelphia","2020-11-12T14:39:41Z",30,0
"White House Press Secretary","Philadelphia","2020-11-12T14:39:41Z",31,0
"Vern","Philadelphia","2020-11-12T14:39:41Z",32,0
"dinosaur","Philadelphia","2020-11-12T14:39:41Z",33,0
"Cedar Key","Philadelphia","2020-11-12T14:39:41Z",34,0
"Chris Brown","Philadelphia","2020-11-12T14:39:41Z",35,24620
"He's 74","Philadelphia","2020-11-12T14:39:41Z",36,0
"Jim Justice","Philadelphia","2020-11-12T14:39:41Z",37,0
"Sandy Lyle","Philadelphia","2020-11-12T14:39:41Z",38,0
"Lankford","Philadelphia","2020-11-12T14:39:41Z",39,26847
"Touch Me","Philadelphia","2020-11-12T14:39:41Z",40,27320
"My PS5","Philadelphia","2020-11-12T14:39:41Z",41,50286
"Dominion","Philadelphia","2020-11-12T14:39:41Z",42,628086
"D'Angelo","Philadelphia","2020-11-12T14:39:41Z",43,0
"Augusta National","Philadelphia","2020-11-12T14:39:41Z",44,0
"Ryan Gosling","Philadelphia","2020-11-12T14:39:41Z",45,0
"Geraldo","Philadelphia","2020-11-12T14:39:41Z",46,0
"LaVar Burton","Philadelphia","2020-11-12T14:39:41Z",47,0
"Toledo","Philadelphia","2020-11-12T14:39:41Z",48,15727
"I-85","Philadelphia","2020-11-12T14:39:41Z",49,13905
"#RHOSLC","Houston","2020-11-12T06:34:35Z",1,19784
"#YouTubeDOWN","Houston","2020-11-12T06:34:35Z",2,251606
"Chris Brown","Houston","2020-11-12T06:34:35Z",3,21877
"#CMAawards","Houston","2020-11-12T06:34:35Z",4,45331
"#TGTATBO","Houston","2020-11-12T06:34:35Z",5,23821
"The Rockets","Houston","2020-11-12T06:34:35Z",6,34334
"Toledo","Houston","2020-11-12T06:34:35Z",7,15358
"Western Michigan","Houston","2020-11-12T06:34:35Z",8,37161
"#PlayStation5","Houston","2020-11-12T06:34:35Z",9,56313
"Best Buy","Houston","2020-11-12T06:34:35Z",10,23021
"ashe","Houston","2020-11-12T06:34:35Z",11,17579
"Karl Rove","Houston","2020-11-12T06:34:35Z",12,22430
"Nestor","Houston","2020-11-12T06:34:35Z",13,26450
"mark lee","Houston","2020-11-12T06:34:35Z",14,15838
"minghao","Houston","2020-11-12T06:34:35Z",15,27979
"MACtion","Houston","2020-11-12T06:34:35Z",16,10850
"Hawks","Houston","2020-11-12T06:34:35Z",17,33926
"Eric Church","Houston","2020-11-12T06:34:35Z",18,0
"Morey","Houston","2020-11-12T06:34:35Z",19,0
"Ron Klain","Houston","2020-11-12T06:34:35Z",20,71421
"Toobin","Houston","2020-11-12T06:34:35Z",21,34238
"James Harden","Houston","2020-11-12T06:34:35Z",22,19836
"Knicks","Houston","2020-11-12T06:34:35Z",23,20491
"greys anatomy","Houston","2020-11-12T06:34:35Z",24,11812
"Mississippi","Houston","2020-11-12T06:34:35Z",25,47945
"Spider-Man","Houston","2020-11-12T06:34:35Z",26,41645
"Shay","Houston","2020-11-12T06:34:35Z",27,17760
"Clippers","Houston","2020-11-12T06:34:35Z",28,16607
"Springer","Houston","2020-11-12T06:34:35Z",29,0
"SNKRS","Houston","2020-11-12T06:34:35Z",30,11354
"Westbrook","Houston","2020-11-12T06:34:35Z",31,65376
"Happy Founders","Houston","2020-11-12T06:34:35Z",32,0
"LaVar Burton","Houston","2020-11-12T06:34:35Z",33,0
"Louis DeJoy","Houston","2020-11-12T06:34:35Z",34,0
"Charley Pride","Houston","2020-11-12T06:34:35Z",35,0
"Chief of Staff","Houston","2020-11-12T06:34:35Z",36,146090
"CMAs","Houston","2020-11-12T06:34:35Z",37,0
"Denzel","Houston","2020-11-12T06:34:35Z",38,0
"Mason McHorse","Houston","2020-11-12T06:34:35Z",39,0
"Geraldo","Houston","2020-11-12T06:34:35Z",40,0
"eoty","Houston","2020-11-12T06:34:35Z",41,0
"W. Michigan","Houston","2020-11-12T06:34:35Z",42,15082
"No PS5","Houston","2020-11-12T06:34:35Z",43,32128
"Ronald Klain","Houston","2020-11-12T06:34:35Z",44,0
"Best Jeanist","Houston","2020-11-12T06:34:35Z",45,0
"Vern","Houston","2020-11-12T06:34:35Z",46,0
"Chris Stapleton","Houston","2020-11-12T06:34:35Z",47,0
"D'Angelo","Houston","2020-11-12T06:34:35Z",48,0
"Sams Club","Houston","2020-11-12T06:34:35Z",49,0
"#ChicagoPD","Houston","2020-11-12T06:34:35Z",50,10708
"Colts","Philadelphia","2020-11-13T01:48:23Z",1,25442
"Dearra","Philadelphia","2020-11-13T01:48:23Z",2,62933
"Walmart","Philadelphia","2020-11-13T01:48:23Z",3,186034
"New Philadelphia","Philadelphia","2020-11-13T01:48:23Z",4,23177
"#Supernatural","Philadelphia","2020-11-13T01:48:23Z",5,35120
"#Station19","Philadelphia","2020-11-13T01:48:23Z",6,11301
"Friday the 13th","Philadelphia","2020-11-13T01:48:23Z",7,90430
"Rand Paul","Philadelphia","2020-11-13T01:48:23Z",8,13504
"#Titans","Philadelphia","2020-11-13T01:48:23Z",9,0
"Puerto Rico","Philadelphia","2020-11-13T01:48:23Z",10,46333
"Zuckerberg","Philadelphia","2020-11-13T01:48:23Z",11,49408
"Ivy League","Philadelphia","2020-11-13T01:48:23Z",12,0
"Scotland","Philadelphia","2020-11-13T01:48:23Z",13,183880
"Freddie","Philadelphia","2020-11-13T01:48:23Z",14,22173
"greys anatomy","Philadelphia","2020-11-13T01:48:23Z",15,16059
"Manchin","Philadelphia","2020-11-13T01:48:23Z",16,28257
"Cold War","Philadelphia","2020-11-13T01:48:23Z",17,79252
"#USMNT","Philadelphia","2020-11-13T01:48:23Z",18,0
"Megan","Philadelphia","2020-11-13T01:48:23Z",19,52240
"#COVID","Philadelphia","2020-11-13T01:48:23Z",20,54670
"Tiger","Philadelphia","2020-11-13T01:48:23Z",21,78689
"Clowney","Philadelphia","2020-11-13T01:48:23Z",22,0
"D'Onta Foreman","Philadelphia","2020-11-13T01:48:23Z",23,0
"NL MVP","Philadelphia","2020-11-13T01:48:23Z",24,0
"Mikey Williams","Philadelphia","2020-11-13T01:48:23Z",25,0
"Davido","Philadelphia","2020-11-13T01:48:23Z",26,329294
"AJ Brown","Philadelphia","2020-11-13T01:48:23Z",27,0
"Ryan Tepera","Philadelphia","2020-11-13T01:48:23Z",28,0
"Abreu","Philadelphia","2020-11-13T01:48:23Z",29,21117
"Tannehill","Philadelphia","2020-11-13T01:48:23Z",30,0
"Tobin","Philadelphia","2020-11-13T01:48:23Z",31,0
"Philip Rivers","Philadelphia","2020-11-13T01:48:23Z",32,0
"Jonathan Taylor","Philadelphia","2020-11-13T01:48:23Z",33,0
"Corey Davis","Philadelphia","2020-11-13T01:48:23Z",34,0
"Emoni Bates","Philadelphia","2020-11-13T01:48:23Z",35,0
"Frank Reich","Philadelphia","2020-11-13T01:48:23Z",36,0
"Holy Ground","Philadelphia","2020-11-13T01:48:23Z",37,38157
"Julian Blackmon","Philadelphia","2020-11-13T01:48:23Z",38,0
"JIHAN","Philadelphia","2020-11-13T01:48:23Z",39,0
"Mark Cuban","Philadelphia","2020-11-13T01:48:23Z",40,0
"Big Sur","Philadelphia","2020-11-13T01:48:23Z",41,20294
"Bump for Trump","Philadelphia","2020-11-13T01:48:23Z",42,0
"Matthew Mitchell","Philadelphia","2020-11-13T01:48:23Z",43,0
"Aaron Pico","Philadelphia","2020-11-13T01:48:23Z",44,0
"PlayStation","Philadelphia","2020-11-13T01:48:23Z",45,343549
"Colorado State","Philadelphia","2020-11-13T01:48:23Z",46,0
"Dianne","Philadelphia","2020-11-13T01:48:23Z",47,0
"Cleo","Philadelphia","2020-11-13T01:48:23Z",48,19408
"General Milley","Philadelphia","2020-11-13T01:48:23Z",49,16147
"#ThursdayThoughts","Philadelphia","2020-11-13T01:48:23Z",50,55293
"Best Buy","Houston","2020-11-12T15:09:41Z",1,32281
"#ThursdayThoughts","Houston","2020-11-12T15:09:41Z",2,32483
"#themasters","Houston","2020-11-12T15:09:41Z",3,31417
"#PS5Launch","Houston","2020-11-12T15:09:41Z",4,0
"#iamup","Houston","2020-11-12T15:09:41Z",5,0
"Denzel","Houston","2020-11-12T15:09:41Z",6,10590
"Cold War","Houston","2020-11-12T15:09:41Z",7,37560
"Happy Anniversary","Houston","2020-11-12T15:09:41Z",8,31041
"greys anatomy","Houston","2020-11-12T15:09:41Z",9,12539
"Sony","Houston","2020-11-12T15:09:41Z",10,66960
"Dominion","Houston","2020-11-12T15:09:41Z",11,611987
"Spain","Houston","2020-11-12T15:09:41Z",12,66124
"Chris Brown","Houston","2020-11-12T15:09:41Z",13,24318
"#BidenTransition","Houston","2020-11-12T15:09:41Z",14,13134
"Big Jim","Houston","2020-11-12T15:09:41Z",15,21805
"Happy Founders","Houston","2020-11-12T15:09:41Z",16,0
"Doctors Without Borders","Houston","2020-11-12T15:09:41Z",17,0
"Staten Island","Houston","2020-11-12T15:09:41Z",18,0
"Between Two Ferns","Houston","2020-11-12T15:09:41Z",19,0
"Happy Friday Eve","Houston","2020-11-12T15:09:41Z",20,0
"Rawlings","Houston","2020-11-12T15:09:41Z",21,60899
"YOUNGJAE","Houston","2020-11-12T15:09:41Z",22,22502
"DO SOMETHING","Houston","2020-11-12T15:09:41Z",23,199018
"Leta Powell Drake","Houston","2020-11-12T15:09:41Z",24,0
"Naples","Houston","2020-11-12T15:09:41Z",25,0
"Jurassic Park","Houston","2020-11-12T15:09:41Z",26,0
"Thankful Thursday","Houston","2020-11-12T15:09:41Z",27,0
"Gary Player","Houston","2020-11-12T15:09:41Z",28,0
"Sigma Gamma Rho","Houston","2020-11-12T15:09:41Z",29,0
"Dinosaur","Houston","2020-11-12T15:09:41Z",30,0
"Neil Young","Houston","2020-11-12T15:09:41Z",31,0
"Karl Rove","Houston","2020-11-12T15:09:41Z",32,37608
"He's 74","Houston","2020-11-12T15:09:41Z",33,0
"Nestor","Houston","2020-11-12T15:09:41Z",34,29557
"Mason McHorse","Houston","2020-11-12T15:09:41Z",35,0
"OLIVIA HYE","Houston","2020-11-12T15:09:41Z",36,0
"Telly Savalas","Houston","2020-11-12T15:09:41Z",37,0
"White House Press Secretary","Houston","2020-11-12T15:09:41Z",38,0
"Too Deep For The Intro","Houston","2020-11-12T15:09:41Z",39,0
"Feliz Jueves","Houston","2020-11-12T15:09:41Z",40,26641
"Vern","Houston","2020-11-12T15:09:41Z",41,0
"Grace Kelly","Houston","2020-11-12T15:09:41Z",42,0
"Kroos","Houston","2020-11-12T15:09:41Z",43,18295
"Haberman","Houston","2020-11-12T15:09:41Z",44,0
"Sinai","Houston","2020-11-12T15:09:41Z",45,0
"Louis DeJoy","Houston","2020-11-12T15:09:41Z",46,14491
"Lake Placid","Houston","2020-11-12T15:09:41Z",47,0
"Day Sorors","Houston","2020-11-12T15:09:41Z",48,0
"MovieBob","Houston","2020-11-12T15:09:41Z",49,0
"Augusta National","Houston","2020-11-12T15:09:41Z",50,0
"#RHOSLC","Philadelphia","2020-11-12T03:44:30Z",1,0
"#YouTubeDOWN","Philadelphia","2020-11-12T03:44:30Z",2,242033
"#AEWDynamite","Philadelphia","2020-11-12T03:44:30Z",3,32609
"#ChicagoPD","Philadelphia","2020-11-12T03:44:30Z",4,0
"#CMAawards","Philadelphia","2020-11-12T03:44:30Z",5,34450
"James Harden","Philadelphia","2020-11-12T03:44:30Z",6,17987
"journey brown","Philadelphia","2020-11-12T03:44:30Z",7,0
"Ron Klain","Philadelphia","2020-11-12T03:44:30Z",8,56273
"Knicks","Philadelphia","2020-11-12T03:44:30Z",9,19724
"Cy Young","Philadelphia","2020-11-12T03:44:30Z",10,26944
"Mississippi","Philadelphia","2020-11-12T03:44:30Z",11,44610
"Embiid","Philadelphia","2020-11-12T03:44:30Z",12,0
"Lakers","Philadelphia","2020-11-12T03:44:30Z",13,28592
"Westbrook","Philadelphia","2020-11-12T03:44:30Z",14,58560
"Russ","Philadelphia","2020-11-12T03:44:30Z",15,32747
"Nestor","Philadelphia","2020-11-12T03:44:30Z",16,23806
"Karl Rove","Philadelphia","2020-11-12T03:44:30Z",17,13215
"Charlie Pride","Philadelphia","2020-11-12T03:44:30Z",18,0
"Toobin","Philadelphia","2020-11-12T03:44:30Z",19,30263
"CMAs","Philadelphia","2020-11-12T03:44:30Z",20,0
"LaVar Burton","Philadelphia","2020-11-12T03:44:30Z",21,0
"SNKRS","Philadelphia","2020-11-12T03:44:30Z",22,10917
"Clint Black","Philadelphia","2020-11-12T03:44:30Z",23,0
"Leon Ruff","Philadelphia","2020-11-12T03:44:30Z",24,0
"The Rockets","Philadelphia","2020-11-12T03:44:30Z",25,29589
"Lisa Hartman","Philadelphia","2020-11-12T03:44:30Z",26,0
"Ball State","Philadelphia","2020-11-12T03:44:30Z",27,0
"So YouTube","Philadelphia","2020-11-12T03:44:30Z",28,123876
"The Bones","Philadelphia","2020-11-12T03:44:30Z",29,0
"New Right","Philadelphia","2020-11-12T03:44:30Z",30,43010
"Sonny Gray","Philadelphia","2020-11-12T03:44:30Z",31,0
"Bauer","Philadelphia","2020-11-12T03:44:30Z",32,23624
"Penta","Philadelphia","2020-11-12T03:44:30Z",33,0
"Maren","Philadelphia","2020-11-12T03:44:30Z",34,0
"RIP MO3","Philadelphia","2020-11-12T03:44:30Z",35,34876
"them 11s","Philadelphia","2020-11-12T03:44:30Z",36,0
"In the Ghetto","Philadelphia","2020-11-12T03:44:30Z",37,0
"Austin Rivers","Philadelphia","2020-11-12T03:44:30Z",38,0
"White House Chief of Staff","Philadelphia","2020-11-12T03:44:30Z",39,35629
"Congratulations Ron","Philadelphia","2020-11-12T03:44:30Z",40,0
"#TheMaskedSinger","Philadelphia","2020-11-12T03:44:30Z",41,0
"#WWENXT","Philadelphia","2020-11-12T03:44:30Z",42,16417
"#BTSMusicInnovator","Philadelphia","2020-11-12T03:44:30Z",43,159043
"#TrumpIsPathetic","Philadelphia","2020-11-12T03:44:30Z",44,19440
"#SistasOnBET","Philadelphia","2020-11-12T03:44:30Z",45,0
"#AEWonTNT","Philadelphia","2020-11-12T03:44:30Z",46,0
"#wilburinabath","Philadelphia","2020-11-12T03:44:30Z",47,0
"#SWAT","Philadelphia","2020-11-12T03:44:30Z",48,0
"#MySpecialTalentIs","Philadelphia","2020-11-12T03:44:30Z",49,0
"#8ContemporaryART","Philadelphia","2020-11-12T03:44:30Z",50,26379
"Walmart","Philadelphia","2020-11-12T15:29:43Z",1,61333
"#ThursdayThoughts","Philadelphia","2020-11-12T15:29:43Z",2,33815
"#themasters","Philadelphia","2020-11-12T15:29:43Z",3,32382
"#PlayStation5","Philadelphia","2020-11-12T15:29:43Z",4,67525
"Cold War","Philadelphia","2020-11-12T15:29:43Z",5,39051
"#TrumpIsPathetic","Philadelphia","2020-11-12T15:29:43Z",6,22349
"#WeLostTheSummer","Philadelphia","2020-11-12T15:29:43Z",7,122531
"Best Buy","Philadelphia","2020-11-12T15:29:43Z",8,33685
"Big Jim","Philadelphia","2020-11-12T15:29:43Z",9,23977
"Doctors Without Borders","Philadelphia","2020-11-12T15:29:43Z",10,0
"Happy Founders","Philadelphia","2020-11-12T15:29:43Z",11,0
"YOUNGJAE","Philadelphia","2020-11-12T15:29:43Z",12,31086
"Staten Island","Philadelphia","2020-11-12T15:29:43Z",13,0
"Between Two Ferns","Philadelphia","2020-11-12T15:29:43Z",14,0
"Happy Friday Eve","Philadelphia","2020-11-12T15:29:43Z",15,0
"Jiminy Glick","Philadelphia","2020-11-12T15:29:43Z",16,0
"Leta Powell Drake","Philadelphia","2020-11-12T15:29:43Z",17,0
"DO SOMETHING","Philadelphia","2020-11-12T15:29:43Z",18,206393
"Too Deep For The Intro","Philadelphia","2020-11-12T15:29:43Z",19,0
"Rawlings","Philadelphia","2020-11-12T15:29:43Z",20,65813
"Kroos","Philadelphia","2020-11-12T15:29:43Z",21,20625
"Premeditated Murder","Philadelphia","2020-11-12T15:29:43Z",22,0
"Jurassic Park","Philadelphia","2020-11-12T15:29:43Z",23,0
"Naples","Philadelphia","2020-11-12T15:29:43Z",24,0
"Denzel","Philadelphia","2020-11-12T15:29:43Z",25,10820
"Mason McHorse","Philadelphia","2020-11-12T15:29:43Z",26,0
"olivia hye","Philadelphia","2020-11-12T15:29:43Z",27,11777
"Spain","Philadelphia","2020-11-12T15:29:43Z",28,67585
"Jim Justice","Philadelphia","2020-11-12T15:29:43Z",29,0
"Neil Young","Philadelphia","2020-11-12T15:29:43Z",30,0
"Tiger","Philadelphia","2020-11-12T15:29:43Z",31,62207
"Sigma Gamma Rho","Philadelphia","2020-11-12T15:29:43Z",32,0
"DINOSAUR","Philadelphia","2020-11-12T15:29:43Z",33,10518
"Namgi","Philadelphia","2020-11-12T15:29:43Z",34,0
"Thankful Thursday","Philadelphia","2020-11-12T15:29:43Z",35,0
"Karl Rove","Philadelphia","2020-11-12T15:29:43Z",36,38354
"SNKRS","Philadelphia","2020-11-12T15:29:43Z",37,13041
"He's 74","Philadelphia","2020-11-12T15:29:43Z",38,0
"White House Press Secretary","Philadelphia","2020-11-12T15:29:43Z",39,0
"Good Thursday","Philadelphia","2020-11-12T15:29:43Z",40,15418
"Telly Savalas","Philadelphia","2020-11-12T15:29:43Z",41,0
"StockX","Philadelphia","2020-11-12T15:29:43Z",42,0
"Grace Kelly","Philadelphia","2020-11-12T15:29:43Z",43,0
"Sinai","Philadelphia","2020-11-12T15:29:43Z",44,0
"Haberman","Philadelphia","2020-11-12T15:29:43Z",45,0
"Lake Placid","Philadelphia","2020-11-12T15:29:43Z",46,0
"Flash Flood Warning","Philadelphia","2020-11-12T15:29:43Z",47,0
"The PS5","Philadelphia","2020-11-12T15:29:43Z",48,161490
"MovieBob","Philadelphia","2020-11-12T15:29:43Z",49,0
"Nestor","Philadelphia","2020-11-12T15:29:43Z",50,29981
"#RHOSLC","Philadelphia","2020-11-12T12:49:37Z",1,22036
"harden","Philadelphia","2020-11-12T12:49:37Z",2,60235
"#themasters","Philadelphia","2020-11-12T12:49:37Z",3,28895
"Walmart","Philadelphia","2020-11-12T12:49:37Z",4,57409
"#thursdaymorning","Philadelphia","2020-11-12T12:49:37Z",5,12336
"#canceldennys","Philadelphia","2020-11-12T12:49:37Z",6,0
"#PlayStation5","Philadelphia","2020-11-12T12:49:37Z",7,60800
"Happy Friday Eve","Philadelphia","2020-11-12T12:49:37Z",8,0
"Founders Day","Philadelphia","2020-11-12T12:49:37Z",9,0
"Cedar Key","Philadelphia","2020-11-12T12:49:37Z",10,0
"Denzel","Philadelphia","2020-11-12T12:49:37Z",11,0
"Nestor","Philadelphia","2020-11-12T12:49:37Z",12,28531
"Best Buy","Philadelphia","2020-11-12T12:49:37Z",13,28167
"Karl Rove","Philadelphia","2020-11-12T12:49:37Z",14,31007
"Louis DeJoy","Philadelphia","2020-11-12T12:49:37Z",15,11526
"Target","Philadelphia","2020-11-12T12:49:37Z",16,168280
"Chris Brown","Philadelphia","2020-11-12T12:49:37Z",17,24834
"MovieBob","Philadelphia","2020-11-12T12:49:37Z",18,0
"Vern","Philadelphia","2020-11-12T12:49:37Z",19,0
"No PS5","Philadelphia","2020-11-12T12:49:37Z",20,39542
"Toledo","Philadelphia","2020-11-12T12:49:37Z",21,15672
"mark lee","Philadelphia","2020-11-12T12:49:37Z",22,19209
"Miles Morales","Philadelphia","2020-11-12T12:49:37Z",23,40340
"Lankford","Philadelphia","2020-11-12T12:49:37Z",24,22530
"Bumzu","Philadelphia","2020-11-12T12:49:37Z",25,17254
"Tiffany","Philadelphia","2020-11-12T12:49:37Z",26,21113
"Dr Pepper","Philadelphia","2020-11-12T12:49:37Z",27,0
"Ron Klain","Philadelphia","2020-11-12T12:49:37Z",28,85426
"Augusta National","Philadelphia","2020-11-12T12:49:37Z",29,0
"D'Angelo","Philadelphia","2020-11-12T12:49:37Z",30,0
"GameStop","Philadelphia","2020-11-12T12:49:37Z",31,22879
"ashe","Philadelphia","2020-11-12T12:49:37Z",32,25928
"Eric Church","Philadelphia","2020-11-12T12:49:37Z",33,0
"Ron Johnson","Philadelphia","2020-11-12T12:49:37Z",34,0
"minghao","Philadelphia","2020-11-12T12:49:37Z",35,36764
"Jeffrey Toobin","Philadelphia","2020-11-12T12:49:37Z",36,26949
"Tiger Woods","Philadelphia","2020-11-12T12:49:37Z",37,0
"Geraldo","Philadelphia","2020-11-12T12:49:37Z",38,0
"Xander","Philadelphia","2020-11-12T12:49:37Z",39,0
"Philippines","Philadelphia","2020-11-12T12:49:37Z",40,125868
"Maren Morris","Philadelphia","2020-11-12T12:49:37Z",41,0
"Charley Pride","Philadelphia","2020-11-12T12:49:37Z",42,0
"Voight","Philadelphia","2020-11-12T12:49:37Z",43,30190
"Digital","Philadelphia","2020-11-12T12:49:37Z",44,367944
"Mormon","Philadelphia","2020-11-12T12:49:37Z",45,0
"Dash","Philadelphia","2020-11-12T12:49:37Z",46,34624
"Stasis","Philadelphia","2020-11-12T12:49:37Z",47,0
"John Bolton","Philadelphia","2020-11-12T12:49:37Z",48,0
"Trial 4","Philadelphia","2020-11-12T12:49:37Z",49,0
"nick robinson","Philadelphia","2020-11-12T12:49:37Z",50,0
"#RHOSLC","Philadelphia","2020-11-12T04:15:22Z",1,14858
"#YouTubeDOWN","Philadelphia","2020-11-12T04:15:22Z",2,244347
"#ChicagoPD","Philadelphia","2020-11-12T04:15:22Z",3,0
"#AEWDynamite","Philadelphia","2020-11-12T04:15:22Z",4,33269
"Harden","Philadelphia","2020-11-12T04:15:22Z",5,51204
"#CMAawards","Philadelphia","2020-11-12T04:15:22Z",6,40110
"Journey","Philadelphia","2020-11-12T04:15:22Z",7,120212
"Westbrook","Philadelphia","2020-11-12T04:15:22Z",8,60292
"minghao","Philadelphia","2020-11-12T04:15:22Z",9,20412
"Ron Klain","Philadelphia","2020-11-12T04:15:22Z",10,60099
"Shaq","Philadelphia","2020-11-12T04:15:22Z",11,0
"Mississippi","Philadelphia","2020-11-12T04:15:22Z",12,45104
"Nestor","Philadelphia","2020-11-12T04:15:22Z",13,24560
"Karl Rove","Philadelphia","2020-11-12T04:15:22Z",14,15362
"Chris Brown","Philadelphia","2020-11-12T04:15:22Z",15,16559
"Charlie Pride","Philadelphia","2020-11-12T04:15:22Z",16,0
"Toobin","Philadelphia","2020-11-12T04:15:22Z",17,31345
"CMAs","Philadelphia","2020-11-12T04:15:22Z",18,0
